r2_thresh,P_thresh,Protein,N_ins,beta,SE,LCI,UCI,P_value,Method
0.2,0.01,TM,47,0.005354584220457,0.0107301661442699,-0.0156761549704431,0.0263853234113571,0.617764197322864,IVW
0.2,0.01,TM,47,-0.0160544019620742,0.0183115513696216,-0.0519443831475876,0.0198355792234392,0.380629880326088,PCA_0.90
0.2,0.01,TM,47,-0.0101636725845435,0.0129758236188581,-0.0355958195472497,0.0152684743781626,0.43346408699718,PCA_0.99
0.2,0.01,TM,47,-0.0335316021266997,0.0176080995521467,-0.0680428430851032,0.000979638831703787,0.0568674419146236,MR_Egger
0.2,0.01,TM,47,0.00572730863004241,0.00223266723275199,0.0013513612643858,0.010103255995699,0.0103106945088958,EggerInt
0.2,0.001,TM,37,0.0032772710054254,0.0109802860898789,-0.0182436942706834,0.0247982362815342,0.765345511129128,IVW
0.2,0.001,TM,37,-0.0142972428697072,0.0181654234920905,-0.0499008186781223,0.0213063329387079,0.431247882475178,PCA_0.90
0.2,0.001,TM,37,-0.0108614410550625,0.0129628015804698,-0.0362680652915222,0.0145451831813971,0.402090785339294,PCA_0.99
0.2,0.001,TM,37,-0.0280436039140418,0.0176351991553589,-0.0626079591187363,0.00652075129065274,0.111788322212045,MR_Egger
0.2,0.001,TM,37,0.00496314972346554,0.00235879840352177,0.0003399898057723,0.00958630964115878,0.0353696508178791,EggerInt
0.2,1e-04,TM,28,0.000550197975584802,0.0108806151338633,-0.0207754158164288,0.0218758117675984,0.959670712411096,IVW
0.2,1e-04,TM,28,-0.0125900366908909,0.0177281275556716,-0.0473365282133394,0.0221564548315576,0.477596891279104,PCA_0.90
0.2,1e-04,TM,28,-0.0133006971184815,0.0125119537576305,-0.0378236758596678,0.0112222816227049,0.287764181837423,PCA_0.99
0.2,1e-04,TM,28,-0.0384550871297169,0.0174862915815701,-0.0727275888527602,-0.00418258540667361,0.027866815174179,MR_Egger
0.2,1e-04,TM,28,0.00673295484361639,0.00253934195206555,0.00175593607313627,0.0117099736140965,0.00801454249997047,EggerInt
0.2,1e-05,TM,24,-0.00431054317831022,0.00980228600990779,-0.0235226707238903,0.0149015843672699,0.660119078458066,IVW
0.2,1e-05,TM,24,-0.0131561733101289,0.0176610668684456,-0.0477712283008358,0.021458881680578,0.456316955708089,PCA_0.90
0.2,1e-05,TM,24,-0.0136480062377875,0.0124036104178532,-0.0379586359350456,0.0106626234594707,0.27119041670885,PCA_0.99
0.2,1e-05,TM,24,-0.0317711457188468,0.0176395567007178,-0.0663440415555059,0.00280175011781221,0.0716822943483486,MR_Egger
0.2,1e-05,TM,24,0.00522734110919137,0.00277001635209857,-0.000201791177508851,0.0106564733958916,0.0591447770213855,EggerInt
0.2,5e-08,TM,18,-0.0069106742498993,0.0102918674741599,-0.0270823638329119,0.0132610153331133,0.501921536113444,IVW
0.2,5e-08,TM,18,-0.0140868776322596,0.0176570762581318,-0.0486941111704752,0.0205203559059559,0.424984516965138,PCA_0.90
0.2,5e-08,TM,18,-0.0155706083530893,0.0126767874464589,-0.0404166551878183,0.0092754384816396,0.219342945756155,PCA_0.99
0.2,5e-08,TM,18,-0.0254582771103535,0.0203537014299246,-0.0653507988650872,0.0144342446443802,0.211009833053179,MR_Egger
0.2,5e-08,TM,18,0.00387944840231959,0.00350536378843557,-0.00299093837572501,0.0107498351803642,0.268415969112653,EggerInt
0.4,1,TM,143,-0.0153887106811169,0.00673730177128425,-0.028593579505812,-0.0021838418564219,0.0223653083172337,IVW
0.4,1,TM,143,-0.0155558282241999,0.0174458557446607,-0.0497490771632161,0.0186374207148162,0.372573463495777,PCA_0.90
0.4,1,TM,143,0.00724354747991735,0.0105676076239093,-0.0134685828656958,0.0279556778255305,0.493061145915585,PCA_0.99
0.4,1,TM,143,-0.0209324282883784,0.00824869014289296,-0.0370995638880792,-0.00476529268867766,0.0111594130048607,MR_Egger
0.4,1,TM,143,0.000939533047355486,0.00115482588906136,-0.00132388410361923,0.0032029501983302,0.415890660596735,EggerInt
0.4,0.01,TM,82,-0.0164004572780568,0.00756317789526083,-0.0312240135614375,-0.00157690099467612,0.0301236190387567,IVW
0.4,0.01,TM,82,-0.0144342749609775,0.0173663101902912,-0.0484716174782992,0.0196030675563442,0.405880236939823,PCA_0.90
0.4,0.01,TM,82,0.0117053888757863,0.0100142676347051,-0.00792221501978087,0.0313329927713535,0.242455534637766,PCA_0.99
0.4,0.01,TM,82,-0.0244667708411365,0.0107415070066604,-0.0455197377138755,-0.00341380396839742,0.0227397938862488,MR_Egger
0.4,0.01,TM,82,0.00158324359536145,0.00181844613135254,-0.00198084532991573,0.00514733252063863,0.383941240789141,EggerInt
0.4,0.001,TM,66,-0.0150608992500366,0.00681922537221678,-0.0284263353820432,-0.00169546311802994,0.0272029031840255,IVW
0.4,0.001,TM,66,-0.0141443742298957,0.0175239619663989,-0.0484907085504871,0.0202019600906958,0.41958308186408,PCA_0.90
0.4,0.001,TM,66,0.00951789363996094,0.0101911282362028,-0.0104563506648258,0.0294921379447477,0.350335282540564,PCA_0.99
0.4,0.001,TM,66,-0.0174768839990527,0.0107413080409527,-0.0385294609061706,0.00357569290806513,0.10372175870096,MR_Egger
0.4,0.001,TM,66,0.000474469570683362,0.00184169225264549,-0.00313518091510824,0.00408412005647496,0.796694823170081,EggerInt
0.4,1e-04,TM,50,-0.016442110389871,0.00691156877177881,-0.0299885362592292,-0.00289568452051282,0.0173631630082281,IVW
0.4,1e-04,TM,50,-0.0116700733743293,0.0172143573351328,-0.0454095937681925,0.0220694470195339,0.497818136314072,PCA_0.90
0.4,1e-04,TM,50,0.0138808876869459,0.0105491900829351,-0.00679514494167402,0.0345569203155658,0.188232797506703,PCA_0.99
0.4,1e-04,TM,50,-0.0114683481814866,0.01224600485164,-0.0354700766452038,0.0125333802822306,0.349017298640618,MR_Egger
0.4,1e-04,TM,50,-0.00102706923739779,0.00226200887496435,-0.00546052516503789,0.0034063866902423,0.649791532620523,EggerInt
0.4,1e-05,TM,44,-0.0174459420802217,0.007279295360987,-0.0317130988205857,-0.00317878533985771,0.0165456027751799,IVW
0.4,1e-05,TM,44,-0.0108863955855266,0.0173463096199268,-0.0448845377052638,0.0231117465342105,0.530271611940838,PCA_0.90
0.4,1e-05,TM,44,0.0130599771661588,0.0102202113179972,-0.00697126893150438,0.0330912232638219,0.201299555577098,PCA_0.99
0.4,1e-05,TM,44,-0.0146180854536767,0.0126962945699888,-0.0395023655479662,0.0102661946406128,0.249581579939758,MR_Egger
0.4,1e-05,TM,44,-0.000590427333894067,0.0023709817247802,-0.00523746612246591,0.00405661145467778,0.80334352799849,EggerInt
0.4,5e-08,TM,33,-0.0185995702740587,0.00801966915033463,-0.0343178329766415,-0.00288130757147595,0.0203818051132878,IVW
0.4,5e-08,TM,33,-0.0138669790367336,0.0170137019188348,-0.0472132220413498,0.0194792639678826,0.415044992661813,PCA_0.90
0.4,5e-08,TM,33,0.00427091778346136,0.00909994966711792,-0.013564655825217,0.0221064913921397,0.63883075856785,PCA_0.99
0.4,5e-08,TM,33,-0.0118297285911363,0.0151353636606493,-0.0414944962589252,0.0178350390766526,0.434452469721901,MR_Egger
0.4,5e-08,TM,33,-0.00157640097759201,0.00319868757191116,-0.00784571341633375,0.00469291146114973,0.622134526927431,EggerInt
0.6,1,TM,209,-0.0701086871346971,0.00372687942160039,-0.0774132365757573,-0.0628041376936369,6.064094768938e-79,IVW
0.6,1,TM,209,-0.0241783659652033,0.0122156048020699,-0.0481205114266348,-0.00023622050377177,0.0477820610895203,PCA_0.90
0.6,1,TM,209,0.00171524974924521,0.0075167937784013,-0.0130173953356361,0.0164478948341265,0.81949930290918,PCA_0.99
0.6,1,TM,209,-0.200146843661393,,,,,MR_Egger
0.6,1,TM,209,0.0146086391636942,,,,,EggerInt
0.6,0.01,TM,114,-0.00858583054053314,0.00569380719546741,-0.0197454875785643,0.00257382649749799,0.131573888585129,IVW
0.6,0.01,TM,114,-0.0213639923828721,0.0124316316066335,-0.0457295426009435,0.00300155783519928,0.0857020319657648,PCA_0.90
0.6,0.01,TM,114,0.00807072984424584,0.00776804234910209,-0.00715435339037616,0.0232958130788678,0.29882067149273,PCA_0.99
0.6,0.01,TM,114,-0.00936825318860095,0.00755417705123783,-0.0241741681418661,0.00543766176466418,0.214922829984534,MR_Egger
0.6,0.01,TM,114,0.000115289816919115,0.00101675768929954,-0.00187751863511216,0.00210809826895039,0.909721630552379,EggerInt
0.6,0.001,TM,96,-0.0118952592250633,0.00565729802433581,-0.0229833596025711,-0.000807158847555547,0.0354972798398077,IVW
0.6,0.001,TM,96,-0.0221037461917751,0.0124040362893572,-0.046415210581843,0.00220771819829281,0.0747524721651387,PCA_0.90
0.6,0.001,TM,96,0.0052446081105985,0.00764677747695389,-0.00974280034202318,0.0202320165632202,0.492802277751393,PCA_0.99
0.6,0.001,TM,96,-0.00649330142519844,0.0079102331365682,-0.0219970734821874,0.00901047063179054,0.411718279150849,MR_Egger
0.6,0.001,TM,96,-0.000803852797051536,0.00108273455696318,-0.0029259735335163,0.00131826793941323,0.457827866921798,EggerInt
0.6,1e-04,TM,79,-0.0332380026044267,0.00624302974615854,-0.0454741160613096,-0.0210018891475437,1.01499868624078e-07,IVW
0.6,1e-04,TM,79,-0.0201213406985014,0.0122231344049122,-0.0440782439103217,0.003835562513319,0.099729041126556,PCA_0.90
0.6,1e-04,TM,79,0.00823381686016297,0.00760961182300075,-0.00668074824924868,0.0231483819695746,0.279239864666502,PCA_0.99
0.6,1e-04,TM,79,-0.00155733741844199,0.00999319922027892,-0.0211436479805224,0.0180289731436385,0.876159357114903,MR_Egger
0.6,1e-04,TM,79,-0.00477928680935217,0.0014052993412943,-0.00753362290578687,-0.00202495071291747,0.000671636445263912,EggerInt
0.6,1e-05,TM,70,-0.0247981437368783,0.00623922785162138,-0.0370268056173954,-0.0125694818563611,7.05114664974768e-05,IVW
0.6,1e-05,TM,70,-0.017689909533084,0.0122448827566319,-0.0416894387309979,0.00630961966483001,0.148548425595366,PCA_0.90
0.6,1e-05,TM,70,0.0104318386995443,0.0073257766681728,-0.00392641972885823,0.0247900971279468,0.154449130485544,PCA_0.99
0.6,1e-05,TM,70,-0.0108892217424682,0.0100255210416078,-0.0305388819102679,0.00876043842533157,0.27741254320446,MR_Egger
0.6,1e-05,TM,70,-0.00224186745155,0.00149461532559066,-0.0051712596604493,0.000687524757349302,0.133624028021686,EggerInt
0.6,5e-08,TM,59,-0.0218246987353517,0.00682407479876084,-0.0351996395687303,-0.00844975790197299,0.0013829236135541,IVW
0.6,5e-08,TM,59,-0.0195821521292658,0.0119171060768212,-0.0429392508397787,0.00377494658124706,0.10034219471618,PCA_0.90
0.6,5e-08,TM,59,-0.00211981812733982,0.00731737226338578,-0.0164616042250483,0.0122219679703686,0.772048330288327,PCA_0.99
0.6,5e-08,TM,59,-0.00661397682483564,0.0104141767823224,-0.0270253882468207,0.0137974345971494,0.525367383337192,MR_Egger
0.6,5e-08,TM,59,-0.00257628468841939,0.00161212105047336,-0.00573598388606605,0.000583414509227262,0.110027067847013,EggerInt
0.05,1,TNF-R1,71,-0.0162049334685106,0.0466069594309624,-0.107552895382116,0.0751430284450952,0.728070433187479,IVW
0.05,1,TNF-R1,71,-0.00048205659861069,0.0632202690776378,-0.124391507083712,0.123427393886491,0.993916163344199,PCA_0.90
0.05,1,TNF-R1,71,-0.00203882167137277,0.0518186337170345,-0.103601477484833,0.0995238341420878,0.968615059883307,PCA_0.99
0.05,1,TNF-R1,71,-0.0573182029399328,0.0636937615860965,-0.182155681688563,0.0675192758086971,0.368171908518723,MR_Egger
0.05,1,TNF-R1,71,0.00250142319188341,0.00283562720490639,-0.00305630400331509,0.00805915038708192,0.377700529714853,EggerInt
0.05,0.01,TNF-R1,6,0.0364379631464022,0.061585332273743,-0.0842670700860664,0.157142996378871,0.554074095031787,IVW
0.05,0.01,TNF-R1,6,-0.00748435914342604,0.079942186392645,-0.164168165318398,0.149199447031546,0.925409315947833,PCA_0.90
0.05,0.01,TNF-R1,6,-0.0217754716390959,0.0756618897747828,-0.170070050599909,0.126519107321718,0.773500042127043,PCA_0.99
0.05,0.01,TNF-R1,6,0.0105869507639338,0.112704473600579,-0.210309758389746,0.231483659917613,0.92516039580945,MR_Egger
0.05,0.01,TNF-R1,6,0.00249795945607605,0.00860869104486962,-0.0143747649459009,0.019370683858053,0.77168835627457,EggerInt
0.05,0.001,TNF-R1,3,0.00714651382692025,0.0656431777587672,-0.121511750411024,0.135804778064865,0.913306313830198,IVW
0.05,0.001,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.90
0.05,0.001,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.99
0.05,0.001,TNF-R1,3,0.00797969420751359,0.663331196366761,-1.2921255604932,1.30808494890823,0.9904018968454,MR_Egger
0.05,0.001,TNF-R1,3,-9.75398233389527e-05,0.0639704617602503,-0.125477340947826,0.125282261301148,0.998783415238722,EggerInt
0.05,1e-04,TNF-R1,3,0.00714651382692025,0.0656431777587672,-0.121511750411024,0.135804778064865,0.913306313830198,IVW
0.05,1e-04,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.90
0.05,1e-04,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.99
0.05,1e-04,TNF-R1,3,0.00797969420751359,0.663331196366761,-1.2921255604932,1.30808494890823,0.9904018968454,MR_Egger
0.05,1e-04,TNF-R1,3,-9.75398233389527e-05,0.0639704617602503,-0.125477340947826,0.125282261301148,0.998783415238722,EggerInt
0.05,1e-05,TNF-R1,2,0.00318176773616998,0.0705182018599324,-0.135031368163823,0.141394903636163,0.964011812911262,IVW
0.05,1e-05,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.90
0.05,1e-05,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.99
0.05,1e-05,TNF-R1,2,,,,,,MR_Egger
0.05,1e-05,TNF-R1,2,,,,,,EggerInt
0.05,5e-08,TNF-R1,2,0.00318176773616998,0.0705182018599324,-0.135031368163823,0.141394903636163,0.964011812911262,IVW
0.05,5e-08,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.90
0.05,5e-08,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.99
0.05,5e-08,TNF-R1,2,,,,,,MR_Egger
0.05,5e-08,TNF-R1,2,,,,,,EggerInt
0.1,1,TNF-R1,93,-0.0185827344223941,0.0442175255149941,-0.105247491917263,0.0680820230724752,0.674297556893387,IVW
0.1,1,TNF-R1,93,-0.000182257558304886,0.0658821861036073,-0.12930896954414,0.128944454427531,0.997792721902893,PCA_0.90
0.1,1,TNF-R1,93,0.000461495868553051,0.0503707890974469,-0.0982634366353057,0.0991864283724118,0.99268990453509,PCA_0.99
0.1,1,TNF-R1,93,0.0572323722373289,0.0581007694470851,-0.056643043353023,0.171107787827681,0.32459774223253,MR_Egger
0.1,1,TNF-R1,93,-0.00402185987319188,0.00227120358409005,-0.00847333709956666,0.000429617353182901,0.0765930455450645,EggerInt
0.1,0.01,TNF-R1,7,0.0170460826767215,0.0603794052676566,-0.101295377055833,0.135387542409276,0.777701084815583,IVW
0.1,0.01,TNF-R1,7,0.00503175096128309,0.0818972453985554,-0.155483900452924,0.16554740237549,0.951008950723783,PCA_0.90
0.1,0.01,TNF-R1,7,-0.0223170234329359,0.0756704983977919,-0.170628474984804,0.125994428118932,0.768052166127902,PCA_0.99
0.1,0.01,TNF-R1,7,0.018377238348793,0.104437286248372,-0.186316081341116,0.223070558038702,0.8603219562949,MR_Egger
0.1,0.01,TNF-R1,7,-0.000124560685508465,0.00780938233945785,-0.015430668812349,0.0151815474413321,0.987274174876638,EggerInt
0.1,0.001,TNF-R1,3,0.00714651382692025,0.0656431777587672,-0.121511750411024,0.135804778064865,0.913306313830198,IVW
0.1,0.001,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.90
0.1,0.001,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.99
0.1,0.001,TNF-R1,3,0.00797969420751359,0.663331196366761,-1.2921255604932,1.30808494890823,0.9904018968454,MR_Egger
0.1,0.001,TNF-R1,3,-9.75398233389527e-05,0.0639704617602503,-0.125477340947826,0.125282261301148,0.998783415238722,EggerInt
0.1,1e-04,TNF-R1,3,0.00714651382692025,0.0656431777587672,-0.121511750411024,0.135804778064865,0.913306313830198,IVW
0.1,1e-04,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.90
0.1,1e-04,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.99
0.1,1e-04,TNF-R1,3,0.00797969420751359,0.663331196366761,-1.2921255604932,1.30808494890823,0.9904018968454,MR_Egger
0.1,1e-04,TNF-R1,3,-9.75398233389527e-05,0.0639704617602503,-0.125477340947826,0.125282261301148,0.998783415238722,EggerInt
0.1,1e-05,TNF-R1,2,0.00318176773616998,0.0705182018599324,-0.135031368163823,0.141394903636163,0.964011812911262,IVW
0.1,1e-05,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.90
0.1,1e-05,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.99
0.1,1e-05,TNF-R1,2,,,,,,MR_Egger
0.1,1e-05,TNF-R1,2,,,,,,EggerInt
0.1,5e-08,TNF-R1,2,0.00318176773616998,0.0705182018599324,-0.135031368163823,0.141394903636163,0.964011812911262,IVW
0.1,5e-08,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.90
0.1,5e-08,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.99
0.1,5e-08,TNF-R1,2,,,,,,MR_Egger
0.1,5e-08,TNF-R1,2,,,,,,EggerInt
0.2,1,TNF-R1,128,0.0387295419063099,0.0389290016354946,-0.0375698992533603,0.11502898306598,0.31979642097372,IVW
0.2,1,TNF-R1,128,0.00907497964169772,0.0624047767062279,-0.113236135165773,0.131386094449168,0.88437830048469,PCA_0.90
0.2,1,TNF-R1,128,0.038330758817378,0.0392311986188225,-0.0385609775458515,0.115222495180608,0.328545456825338,PCA_0.99
0.2,1,TNF-R1,128,0.0800630534089824,0.0467014486115765,-0.0114701038955555,0.17159621071352,0.0864627951991659,MR_Egger
0.2,1,TNF-R1,128,-0.00178357005844543,0.00151072617667499,-0.0047445389552303,0.00117739883833944,0.237759891980702,EggerInt
0.2,0.01,TNF-R1,12,0.0093673261952505,0.0454630412820261,-0.0797385973451784,0.0984732497356794,0.836757584215336,IVW
0.2,0.01,TNF-R1,12,-0.00942317048146487,0.0780496097932007,-0.162397594683543,0.143551253720613,0.903902449502415,PCA_0.90
0.2,0.01,TNF-R1,12,-0.0555405835411932,0.0603875490974088,-0.173898004886759,0.0628168378043722,0.357710902339144,PCA_0.99
0.2,0.01,TNF-R1,12,0.0394302255752182,0.0840023772936429,-0.125211408536067,0.204071859686503,0.638787919846087,MR_Egger
0.2,0.01,TNF-R1,12,-0.00214556879005969,0.00500828677805931,-0.0119616304993041,0.00767049291918471,0.668357201752166,EggerInt
0.2,0.001,TNF-R1,4,-0.0042115865489517,0.0592279697863048,-0.120296274207536,0.111873101109632,0.94331174647553,IVW
0.2,0.001,TNF-R1,4,-0.00553456022240439,0.0706790999039953,-0.144063050493943,0.132993930049135,0.937585065435836,PCA_0.90
0.2,0.001,TNF-R1,4,-0.00556746550607648,0.0593540172400395,-0.121899201634323,0.11076427062217,0.925267246205011,PCA_0.99
0.2,0.001,TNF-R1,4,0.0217957006745874,0.472915901874462,-0.905102434715636,0.948693836064811,0.963240190363683,MR_Egger
0.2,0.001,TNF-R1,4,-0.00223909717727751,0.0330783260362192,-0.0670714248771407,0.0625932305225857,0.946031801322614,EggerInt
0.2,1e-04,TNF-R1,3,0.00714651382692025,0.0656431777587672,-0.121511750411024,0.135804778064865,0.913306313830198,IVW
0.2,1e-04,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.90
0.2,1e-04,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.99
0.2,1e-04,TNF-R1,3,0.00797969420751359,0.663331196366761,-1.2921255604932,1.30808494890823,0.9904018968454,MR_Egger
0.2,1e-04,TNF-R1,3,-9.75398233389527e-05,0.0639704617602503,-0.125477340947826,0.125282261301148,0.998783415238722,EggerInt
0.2,1e-05,TNF-R1,2,0.00318176773616998,0.0705182018599324,-0.135031368163823,0.141394903636163,0.964011812911262,IVW
0.2,1e-05,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.90
0.2,1e-05,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.99
0.2,1e-05,TNF-R1,2,,,,,,MR_Egger
0.2,1e-05,TNF-R1,2,,,,,,EggerInt
0.2,5e-08,TNF-R1,2,0.00318176773616998,0.0705182018599324,-0.135031368163823,0.141394903636163,0.964011812911262,IVW
0.2,5e-08,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.90
0.2,5e-08,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.99
0.2,5e-08,TNF-R1,2,,,,,,MR_Egger
0.2,5e-08,TNF-R1,2,,,,,,EggerInt
0.4,1,TNF-R1,179,0.0545572125035022,0.0367012924860381,-0.0173759989552029,0.126490423962207,0.137141578908529,IVW
0.4,1,TNF-R1,179,-0.0157572292382433,0.0568980219426679,-0.127275303037442,0.0957608445609554,0.781827648209014,PCA_0.90
0.4,1,TNF-R1,179,-0.0135584089636934,0.0422192296104563,-0.0963065784552147,0.0691897605278279,0.748102044982626,PCA_0.99
0.4,1,TNF-R1,179,0.128047452802082,0.0398976395546629,0.0498495162067823,0.206245389397382,0.00133012672286204,MR_Egger
0.4,1,TNF-R1,179,-0.00256719767527349,0.00105134349738378,-0.00462779306552608,-0.000506602285020911,0.014613196080612,EggerInt
0.4,0.01,TNF-R1,14,-0.00666402313134571,0.0372075826229219,-0.0795895450240711,0.0662614987613796,0.857856120315802,IVW
0.4,0.01,TNF-R1,14,-0.00559541742015214,0.0804367697057007,-0.163248589076068,0.152057754235764,0.944541542615674,PCA_0.90
0.4,0.01,TNF-R1,14,-0.0827159374080537,0.0612089616836772,-0.202683297839153,0.0372514230230456,0.176577028495505,PCA_0.99
0.4,0.01,TNF-R1,14,0.0490108911171153,0.0824292628991334,-0.11254749543737,0.2105692776716,0.552123441212225,MR_Egger
0.4,0.01,TNF-R1,14,-0.00336976535588855,0.00444422468762227,-0.012080285682832,0.00534075497105487,0.44831049367244,EggerInt
0.4,0.001,TNF-R1,5,-0.0362155840821896,0.0493371481743029,-0.132914617603739,0.0604834494393601,0.462922582960792,IVW
0.4,0.001,TNF-R1,5,-0.000909456045003484,0.0766626951997049,-0.151165577594197,0.14934666550419,0.990534849899785,PCA_0.90
0.4,0.001,TNF-R1,5,0.000289742820098277,0.0689361745892736,-0.134822676606843,0.13540216224704,0.996646453861481,PCA_0.99
0.4,0.001,TNF-R1,5,0.0391553916726345,0.290578694611553,-0.530368384440672,0.608679167785941,0.89280977727047,MR_Egger
0.4,0.001,TNF-R1,5,-0.00505054782064888,0.0169113821975625,-0.0381962478566633,0.0280951522153655,0.765208756700893,EggerInt
0.4,1e-04,TNF-R1,3,0.00714651382692025,0.0656431777587672,-0.121511750411024,0.135804778064865,0.913306313830198,IVW
0.4,1e-04,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.90
0.4,1e-04,TNF-R1,3,0.00395390571572723,0.0819334742457756,-0.156632752934233,0.164540564365687,0.96151101462528,PCA_0.99
0.4,1e-04,TNF-R1,3,0.00797969420751359,0.663331196366761,-1.2921255604932,1.30808494890823,0.9904018968454,MR_Egger
0.4,1e-04,TNF-R1,3,-9.75398233389527e-05,0.0639704617602503,-0.125477340947826,0.125282261301148,0.998783415238722,EggerInt
0.4,1e-05,TNF-R1,2,0.00318176773616998,0.0705182018599324,-0.135031368163823,0.141394903636163,0.964011812911262,IVW
0.4,1e-05,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.90
0.4,1e-05,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.99
0.4,1e-05,TNF-R1,2,,,,,,MR_Egger
0.4,1e-05,TNF-R1,2,,,,,,EggerInt
0.4,5e-08,TNF-R1,2,0.00318176773616998,0.0705182018599324,-0.135031368163823,0.141394903636163,0.964011812911262,IVW
0.4,5e-08,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.90
0.4,5e-08,TNF-R1,2,0.00691893983023099,0.08370926096178,-0.157148196827322,0.170986076487784,0.934126333908635,PCA_0.99
0.4,5e-08,TNF-R1,2,,,,,,MR_Egger
0.4,5e-08,TNF-R1,2,,,,,,EggerInt
0.6,1,TNF-R1,239,-0.149809942328196,0.0248424573951129,-0.198500264110088,-0.101119620546304,1.63554869840361e-09,IVW
0.6,1,TNF-R1,239,-0.0201530915623533,0.056087054470338,-0.130081698323152,0.0897755151984454,0.719357165871742,PCA_0.90
0.6,1,TNF-R1,239,-0.00142815513047984,0.0414685732202525,-0.0827050651324369,0.0798487548714772,0.972526720250356,PCA_0.99
0.6,1,TNF-R1,239,0.11706736244479,0.0228902433732027,0.0722033098359557,0.161931415053624,3.14921788868716e-07,MR_Egger
0.6,1,TNF-R1,239,-0.00428485144253178,0.000307849010436973,-0.00488822441566454,-0.00368147846939902,0,EggerInt
0.6,0.01,TNF-R1,17,-0.00826699336935449,0.0370435907215108,-0.0808710970415578,0.0643371103028489,0.823403720124785,IVW
0.6,0.01,TNF-R1,17,-0.000413926055860495,0.0842629329708498,-0.165566239910439,0.164738387798718,0.99608055559683,PCA_0.90
0.6,0.01,TNF-R1,17,-0.148534615302075,0.059317962306861,-0.264795685059827,-0.0322735455443228,0.0122783771797728,PCA_0.99
0.6,0.01,TNF-R1,17,0.0169368313394199,0.0900234990691607,-0.15950598459841,0.19337964727725,0.850768557963214,MR_Egger
0.6,0.01,TNF-R1,17,-0.00145260955846317,0.00481036901190221,-0.010880759574139,0.00797554045721269,0.762671378285299,EggerInt
0.6,0.001,TNF-R1,7,-0.00584943651982672,0.0424118642906955,-0.0889751630467903,0.0772762900071369,0.890303789158474,IVW
0.6,0.001,TNF-R1,7,0.00397240944686826,0.0870548385388292,-0.166651938769186,0.174596757662923,0.963604267912059,PCA_0.90
0.6,0.001,TNF-R1,7,-0.0578202835715602,0.0688535977201982,-0.192770855309158,0.0771302881660373,0.401044705258083,PCA_0.99
0.6,0.001,TNF-R1,7,0.00418926490764972,0.106289436459062,-0.204134202489171,0.21251273230447,0.968560520278003,MR_Egger
